8.952173659635959124e-01 6.821157451800826353e-03 2.925769172583132099e-02 6.821188431991900315e-03 1.074750847706277754e-02 1.422720027501724743e-02 1.074743031304038927e-02 2.616045212196897035e-02
8.936615138772064926e-01 6.882395236000725391e-03 3.029131591229312567e-02 6.882430796390491025e-03 1.052452112118041488e-02 1.455721691357062669e-02 1.052447069969921802e-02 2.667612920837904647e-02
8.919767824378327381e-01 6.910083595923797312e-03 3.136686479828405816e-02 6.910117581455006014e-03 1.033645625074675750e-02 1.488743395296772409e-02 1.033641276919836441e-02 2.727585466322353380e-02
8.904825104145598358e-01 6.901918570037488508e-03 3.227841699369930761e-02 6.901945748946259653e-03 1.019644410494522507e-02 1.516146214650356330e-02 1.019642695635423341e-02 2.788087018347852955e-02
8.893978563008405613e-01 6.859436783964920764e-03 3.300671029984794669e-02 6.859460611932374080e-03 1.011286174443457725e-02 1.530589621981002894e-02 1.011285845550427033e-02 2.834492312425926017e-02
8.887248717432099099e-01 6.801665944626937577e-03 3.341889594298639438e-02 6.801680068281180241e-03 1.006797389531137975e-02 1.539814051202832018e-02 1.006799851295395523e-02 2.871877647225178770e-02
8.883502405166947558e-01 6.754603180107184891e-03 3.357212168833646065e-02 6.754613851147510568e-03 1.002066674582108470e-02 1.546493007246591694e-02 1.002069223022752226e-02 2.906212247895368153e-02
8.883213243698926398e-01 6.717676228384987687e-03 3.348968472840344740e-02 6.717684822441347472e-03 9.961681615116218386e-03 1.545197350175111888e-02 9.961711727157094784e-03 2.937826472169553435e-02
8.887208760543130470e-01 6.684322492087494370e-03 3.316525049577876555e-02 6.684356793124687258e-03 9.886216829970411596e-03 1.539163220258822282e-02 9.886256450601892121e-03 2.958108924675281401e-02
8.891920559878905284e-01 6.673056533475731598e-03 3.274757306057400619e-02 6.673072470698160515e-03 9.805258234771517187e-03 1.537379802752730958e-02 9.805298413463219009e-03 2.972988000409819420e-02
8.892794575717841710e-01 6.702719317838387765e-03 3.238359801496679818e-02 6.702734364164087896e-03 9.756141776808497160e-03 1.545224473759943158e-02 9.756180412830835202e-03 2.996691758451368315e-02
8.890401161197817315e-01 6.758499815362400270e-03 3.210027936570965940e-02 6.758517969486380408e-03 9.748871638877396398e-03 1.558641472591839466e-02 9.748892489862340249e-03 3.025840687481583594e-02
8.886997596676325939e-01 6.818134823908159579e-03 3.185491601657595984e-02 6.818168164622122676e-03 9.754399253665045968e-03 1.569801357352080748e-02 9.754390343026962673e-03 3.060221050769805495e-02
8.884040886848991736e-01 6.866891596953670490e-03 3.164364169350414313e-02 6.866936676916849530e-03 9.767122462839238767e-03 1.581323340990951898e-02 9.767110108741924174e-03 3.087096657161317662e-02
8.882084125637804695e-01 6.914708793521457189e-03 3.140253868840887919e-02 6.914745539153780568e-03 9.788824336501670068e-03 1.588527759794014504e-02 9.788820105567306792e-03 3.109665943299012858e-02
8.881860965063793634e-01 6.960686582722056155e-03 3.112286668339647733e-02 6.960735237068491586e-03 9.806372550312560110e-03 1.588635435737676543e-02 9.806371591499513790e-03 3.127051325490400047e-02
8.884728845932410302e-01 6.998532466562208156e-03 3.076342243124669668e-02 6.998590297042600432e-03 9.803099403518580543e-03 1.587739913789725302e-02 9.803085041094084309e-03 3.128297508341254529e-02
8.886730866518190997e-01 7.084489866538135755e-03 3.044199422529584101e-02 7.084555624534978613e-03 9.803457777126673572e-03 1.589451987886899426e-02 9.803455386288463871e-03 3.121443068673688745e-02
8.885859884789421015e-01 7.207622409804129333e-03 3.027447499663563080e-02 7.207688765715880748e-03 9.818254006020522839e-03 1.592954035235375973e-02 9.818245319531496498e-03 3.115819410169490614e-02
8.883948538179879950e-01 7.309157578242032535e-03 3.019616441550697361e-02 7.309215223923570641e-03 9.831234818085931790e-03 1.600248964951463473e-02 9.831211701125027250e-03 3.112568448267784282e-02
8.881842177293340912e-01 7.371989159353445169e-03 3.018917509963590234e-02 7.372057226426797019e-03 9.847961739804201101e-03 1.608546617524590078e-02 9.847922368200378446e-03 3.110120145430440852e-02
8.879868980248041277e-01 7.401766892176664739e-03 3.032956296592026132e-02 7.401862562158579607e-03 9.878267250204440103e-03 1.615243731303706368e-02 9.878220600456821474e-03 3.097098113009439865e-02
8.876511774551968381e-01 7.390698848052215490e-03 3.066012446968326838e-02 7.390774359896082682e-03 9.926831975550253970e-03 1.624301498659461163e-02 9.926774545941591602e-03 3.081059669739553974e-02
8.869630862776424207e-01 7.362860350086628675e-03 3.131423794002300559e-02 7.362958528590159667e-03 1.000085301297745990e-02 1.634803657687376385e-02 1.000078224470105775e-02 3.064718011460242433e-02
8.861870684200667814e-01 7.318002062065735898e-03 3.189373680488084145e-02 7.318115139977932060e-03 1.007273392492205773e-02 1.648195929516433136e-02 1.007265876630991652e-02 3.065572336791410127e-02
8.856958914668036087e-01 7.250758462862726822e-03 3.211604795464196443e-02 7.250829790359436186e-03 1.014552079564292816e-02 1.667275720271878953e-02 1.014546058567900207e-02 3.072272274968893685e-02
8.853383241668866255e-01 7.192267359974159439e-03 3.219017864194693296e-02 7.192353176123706185e-03 1.020345180600060533e-02 1.691049419992721181e-02 1.020337756006028940e-02 3.076955870879288443e-02
8.849350272086463631e-01 7.149058113657662944e-03 3.210816952432037769e-02 7.149149848781775375e-03 1.025503379454823470e-02 1.728428475377562223e-02 1.025498164209762315e-02 3.086429871465480243e-02
8.843939537435037135e-01 7.117420390283195689e-03 3.238292969845400077e-02 7.117503917969468519e-03 1.029707501643975683e-02 1.755354195586468491e-02 1.029705787062393588e-02 3.084050591374440028e-02
8.839425140874950237e-01 7.079215350351782989e-03 3.258755999444837292e-02 7.079311383988585310e-03 1.031377746273524736e-02 1.781475451530219190e-02 1.031375289312123911e-02 3.086911444750079295e-02
8.837566835785127806e-01 7.038809876713757185e-03 3.258357837511170058e-02 7.038898211525981656e-03 1.035522930346951392e-02 1.804768346678407159e-02 1.035523850957663708e-02 3.082387061134296558e-02
8.835309997594913423e-01 7.008453017125596506e-03 3.250435809056383824e-02 7.008542235318976528e-03 1.047542152830245946e-02 1.822992302910922749e-02 1.047544335141143562e-02 3.076684236267849398e-02
8.832114596101822146e-01 6.981895009259130036e-03 3.233582204983161124e-02 6.981976421330549423e-03 1.061163150655272495e-02 1.853871840637435001e-02 1.061167065551694294e-02 3.072682089389151480e-02
8.828318891701074644e-01 6.969430286953022524e-03 3.210374822538260980e-02 6.969496607101136228e-03 1.077255159629790862e-02 1.877321512242515963e-02 1.077259129871237925e-02 3.080708033816591598e-02
8.823083531312387873e-01 6.996526896093396841e-03 3.192002359779113480e-02 6.996605496205660253e-03 1.094814812920960959e-02 1.904313273414781973e-02 1.094818545745760395e-02 3.083901876933205916e-02
8.816867495851375969e-01 7.066384734132545760e-03 3.170295513293191342e-02 7.066457395385238385e-03 1.108530244539806912e-02 1.930729322823960745e-02 1.108534625522929543e-02 3.099950866957921353e-02
8.810022227608793610e-01 7.161988205164519262e-03 3.168825465266252028e-02 7.162050122011686878e-03 1.116736578870173788e-02 1.954099435077772187e-02 1.116742210390807809e-02 3.110970679093343766e-02
8.801471524022206339e-01 7.253881609070094924e-03 3.171658635936333570e-02 7.253939805976383770e-03 1.122349365683758017e-02 1.989932710578327241e-02 1.122356067969244170e-02 3.128204787642798607e-02
8.791323922221078169e-01 7.342085082736876309e-03 3.180535187594295266e-02 7.342136561517065459e-03 1.129219545224809801e-02 2.029518674816750343e-02 1.129226096787933932e-02 3.149838912172951699e-02
